Id,year,month,day,precip,tmax,tmin,basin_cfs,runoff (same in datafile),delta_e
1350,2006,6,11,0,77.9,45.3,18.588416,23,4.411584
1351,2006,6,12,0,81.1,51.7,17.788989,22,4.211011
1352,2006,6,13,0,80.7,57.2,16.931793,22,5.068207
1353,2006,6,14,0.04,73.9,43.7,17.676105,22,4.323895
1354,2006,6,15,0,64.6,44.1,16.067267,22,5.932733
1355,2006,6,16,0.02,61.4,41.4,16.140629,21,4.859371
1356,2006,6,17,0,71.9,39.7,14.997067,20,5.002933
1357,2006,6,18,0,81.6,51.4,14.303763,19,4.696237
1358,2006,6,19,0,86.5,53.4,14.363881,18,3.636119
1359,2006,6,20,0,85,56.1,13.276821,18,4.723179
1360,2006,6,21,0,82.3,52,12.533614,18,5.466386
1361,2006,6,22,0,81.5,54.6,11.863082,17,5.136918
1362,2006,6,23,0,82.8,53.6,11.247851,16,4.752149
1363,2006,6,24,0,87.9,56.7,10.654927,16,5.345073
1364,2006,6,25,0,86.1,61.2,10.072808,15,4.927192
1365,2006,6,26,0,87.6,60.8,9.520503,15,5.479497
1366,2006,6,27,0,85.5,60.8,8.994089,15,6.005911
1367,2006,6,28,0,84,60.2,8.506481,16,7.493519
1368,2006,6,29,0.08,82.1,56.2,9.814051,14,4.185949
1369,2006,6,30,0,84.2,57.9,7.998229,14,6.001771
1370,2006,7,1,0,84,58,7.554662,14,6.445338
1371,2006,7,2,0.03,84.4,56.8,7.187607,14,6.812393
1372,2006,7,3,0,85.2,59,6.842837,14,7.157163
1373,2006,7,4,0.07,81.5,57.1,7.295568,14,6.704432
1374,2006,7,5,0.08,70.3,56.6,6.957446,13,6.042554
1375,2006,7,6,0.05,81.4,53.5,6.516071,14,7.483929
1376,2006,7,7,0.12,74.5,51.5,7.208623,13,5.791377
1377,2006,7,8,0,78.8,57,6.017187,13,6.982813
1378,2006,7,9,0,83.2,59,5.753673,12,6.246327
1379,2006,7,10,0,81.9,59.2,5.508138,12,6.491862
1380,2006,7,11,0.2,84.1,54.7,7.802069,12,4.197931
1381,2006,7,12,0,84.7,54.4,5.369853,11,5.630147
1382,2006,7,13,0,83.4,56.1,5.139996,11,5.860004
1383,2006,7,14,0,89.2,60.2,4.933667,10,5.066333
1384,2006,7,15,0,91.8,63,4.727067,9.9,5.172933
1385,2006,7,16,0,93.1,65.2,4.534124,9.6,5.065876
1386,2006,7,17,0,94.6,65.1,4.345628,9.4,5.054372
1387,2006,7,18,0,94.3,69.4,4.17587,9.4,5.22413
1388,2006,7,19,0.06,89.6,64.4,4.373636,9.4,5.026364
1389,2006,7,20,0.06,85.9,59.8,4.199697,9.4,5.200303
1390,2006,7,21,0.02,84.3,61.5,3.838215,9.4,5.561785
1391,2006,7,22,0.24,91.6,63.6,6.096617,9,2.903383
1392,2006,7,23,0,89.4,66,3.75647,9.2,5.44353
1393,2006,7,24,0.09,90.7,62.9,4.030169,8.7,4.669831
1394,2006,7,25,0.06,85.5,60.7,3.794573,8.5,4.705427
1395,2006,7,26,0.09,83.8,60.8,3.805735,8.4,4.594265
1396,2006,7,27,0.01,88.1,62,3.528726,8.3,4.771274
1397,2006,7,28,0,90.8,65.1,3.337076,8.4,5.062924
1398,2006,7,29,0.14,87.1,61.4,3.8373,8.3,4.4627
1399,2006,7,30,0.11,86.9,61.2,3.290223,8.2,4.909777
1400,2006,7,31,0.07,86.6,61.7,3.523999,8.7,5.176001
1401,2006,8,1,0.42,75.6,52.3,14.115751,8.7,-5.415751
1402,2006,8,2,0.07,70.8,51.4,5.001763,8.2,3.198237
1403,2006,8,3,0,78.8,53,3.566734,8.1,4.533266
1404,2006,8,4,0.01,78.2,58.3,4.529258,8.1,3.570742
1405,2006,8,5,0,79.7,55.7,3.499587,8.1,4.600413
1406,2006,8,6,0,82.1,54.9,3.426894,7.9,4.473106
1407,2006,8,7,0,83.1,56.1,3.354298,7.6,4.245702
1408,2006,8,8,0,83.4,61.3,3.287868,7.4,4.112132
1409,2006,8,9,0,83.3,57.9,3.22147,7.3,4.07853
1410,2006,8,10,0,85.8,56.5,3.165574,7.3,4.134426
1411,2006,8,11,0,86,59.7,3.107312,7.1,3.992688
1412,2006,8,12,0,85,57,3.052418,6.9,3.847582
1413,2006,8,13,0,82.8,55.6,3.006037,6.6,3.593963
1414,2006,8,14,0,80.8,53,2.965834,6.4,3.434166
1415,2006,8,15,0,83.1,55.5,2.929436,6.3,3.370564
1416,2006,8,16,0,83.3,56.6,2.887269,6.1,3.212731
1417,2006,8,17,0,81.1,62.5,2.838736,6,3.161264
1418,2006,8,18,0,81.6,55.6,2.79968,5.9,3.10032
1419,2006,8,19,0,80.6,52.4,2.762612,5.8,3.037388
1420,2006,8,20,0,83.7,56.7,2.724631,5.4,2.675369
1421,2006,8,21,0,85.6,60.5,2.687179,5.2,2.512821
1422,2006,8,22,0,85.2,60.3,2.646154,5.1,2.453846
1423,2006,8,23,0,87.7,62.1,2.608972,5,2.391028
1424,2006,8,24,0,85.2,60,2.565475,4.9,2.334525
1425,2006,8,25,0,85.2,56.6,2.529784,4.7,2.170216
1426,2006,8,26,0,80.6,52.5,2.495329,4.7,2.204671
1427,2006,8,27,0,74.2,48.2,2.461727,4.5,2.038273
1428,2006,8,28,0,75.2,49.9,2.445072,4.3,1.854928
1429,2006,8,29,0,81.1,54.6,2.422403,4.2,1.777597
1430,2006,8,30,0,84.3,58.6,2.391838,4.1,1.708162
1431,2006,8,31,0.01,82.8,50.9,2.358628,4.1,1.741372
1432,2006,9,1,0,74.9,46,2.333464,4.1,1.766536
1433,2006,9,2,0,76.9,48.9,2.30213,4,1.69787
1434,2006,9,3,0,80.1,52.8,2.280211,3.9,1.619789
1435,2006,9,4,0,82.8,56.1,2.254051,4,1.745949
1436,2006,9,5,0,81.1,56.3,2.226758,4.1,1.873242
1437,2006,9,6,0.01,80.6,56.5,2.6825,3.9,1.2175
1438,2006,9,7,0,79.3,55.1,2.541914,4,1.458086
1439,2006,9,8,0,72.8,50.8,2.191356,4,1.808644
1440,2006,9,9,0,73.5,47.4,2.168033,4,1.831967
1441,2006,9,10,0,73,47.1,2.15294,4,1.84706
1442,2006,9,11,0.01,74.3,46.2,2.62886,4,1.37114
1443,2006,9,12,0,76.2,52,2.135181,4,1.864819
1444,2006,9,13,0,79,53.9,2.117537,3.9,1.782463
1445,2006,9,14,0,81,55.1,2.09838,4.3,2.20162
1446,2006,9,15,0.2,69.1,45.4,2.083628,4.3,2.216372
1447,2006,9,16,0.02,60.1,35,10.839076,4.1,-6.739076
1448,2006,9,17,0,53.3,31.4,2.285789,4.1,1.814211
1449,2006,9,18,0,56.1,31.9,2.258852,4,1.741148
1450,2006,9,19,0,65.6,37.8,2.234278,3.9,1.665722
1451,2006,9,20,0,69.6,42.8,2.409553,3.9,1.490447
1452,2006,9,21,0.02,50.2,33.1,2.399491,3.8,1.400509
1453,2006,9,22,0,61.3,34.1,2.256844,3.7,1.443156
1454,2006,9,23,0,50.9,32.8,2.226938,3.6,1.373062
1455,2006,9,24,0,53.7,31,2.200778,3.5,1.299222
1456,2006,9,25,0,60.5,35.1,2.178316,3.5,1.321684
1457,2006,9,26,0,65,37.9,2.159973,3.4,1.240027
1458,2006,9,27,0,70.9,44.7,2.332441,3.3,0.967559
1459,2006,9,28,0,73.6,48.8,2.306752,3.2,0.893248
1460,2006,9,29,0,75.1,48.3,2.3108,3.1,0.7892
1461,2006,9,30,0,74.5,50.6,2.272692,3.1,0.827308
1462,2006,10,1,0,77.1,50.4,2.26439,3,0.73561
1463,2006,10,2,0,71.9,50.9,2.217535,3.1,0.882465
1464,2006,10,3,0,64.1,41.1,2.187399,3.1,0.912601
1465,2006,10,4,0,64.5,42,2.166908,3,0.833092
1466,2006,10,5,0.07,66.6,49.9,2.782308,3,0.217692
1467,2006,10,6,0.58,59.9,45.1,4.500823,3.9,-0.600823
1468,2006,10,7,0.14,48.7,36.6,2.378901,3.4,1.021099
1469,2006,10,8,0,54.6,35.2,2.173342,3.2,1.026658
1470,2006,10,9,0,55.6,36.4,2.159513,3.2,1.040487
1471,2006,10,10,0.36,53.9,35.5,2.823517,3.4,0.576483
1472,2006,10,11,0.15,41,31.4,2.185944,3.2,1.014056
1473,2006,10,12,0,54.9,31.9,2.127178,3.1,0.972822
1474,2006,10,13,0,60.3,37.1,2.121542,3.1,0.978458
1475,2006,10,14,0,63.6,39.3,2.127258,3.1,0.972742
1476,2006,10,15,0,56.1,39.8,2.103851,3,0.896149
1477,2006,10,16,0,60.6,38.2,2.103796,3,0.896204
1478,2006,10,17,0.36,57,30.9,2.797118,3.1,0.302882
1479,2006,10,18,0.02,42.9,29.3,2.091032,3,0.908968
1480,2006,10,19,0,45.9,28.2,2.081863,3,0.918137
1481,2006,10,20,0,55.1,30.1,2.073432,3,0.926568
1482,2006,10,21,0,60.8,28.7,2.076422,2.9,0.823578
1483,2006,10,22,0,47.3,27.8,2.061417,2.9,0.838583
1484,2006,10,23,0,54.1,29.7,2.054111,2.9,0.845889
1485,2006,10,24,0,61.7,35.6,2.060644,2.8,0.739356
1486,2006,10,25,0,62.7,39.9,2.093658,2.8,0.706342
1487,2006,10,26,0,44.9,26.6,2.058922,2.7,0.641078
1488,2006,10,27,0,46.4,22.8,2.049311,2.8,0.750689
1489,2006,10,28,0,56.1,28.8,2.040646,2.7,0.659354
1490,2006,10,29,0,60.9,35.6,2.044829,2.7,0.655171
1491,2006,10,30,0,61,34.9,2.074875,2.7,0.625125
1492,2006,10,31,0,53.8,28.8,2.042534,2.6,0.557466
1493,2006,11,1,0,49.2,23.6,2.03258,2.6,0.56742
1494,2006,11,2,0,44.4,23.5,2.023631,2.6,0.576369
1495,2006,11,3,0,52.8,30.7,2.015575,2.6,0.584425
1496,2006,11,4,0,52.6,31.7,2.008106,2.6,0.591894
1497,2006,11,5,0,50.8,30.2,2.0013,2.6,0.5987
1498,2006,11,6,0,54.5,32.7,1.995052,2.6,0.604948
1499,2006,11,7,0,60.7,36,1.989949,2.6,0.610051
1500,2006,11,8,0,70.3,42.7,2.140447,2.5,0.359553
1501,2006,11,9,0,68,34.5,2.143857,2.5,0.356143
1502,2006,11,10,0,47.5,20.6,2.072471,2.4,0.327529
1503,2006,11,11,0,45,21.1,2.055149,2.5,0.444851
1504,2006,11,12,0,48.3,24.4,2.039306,2.4,0.360694
1505,2006,11,13,0,39.3,22.2,2.026076,2.5,0.473924
1506,2006,11,14,0.07,50.7,33.8,2.324856,2.5,0.175144
1507,2006,11,15,0,46.8,21.1,2.012951,2.5,0.487049
1508,2006,11,16,0,47.2,21.8,2.00288,2.5,0.49712
1509,2006,11,17,0,60.5,31.5,1.994009,2.5,0.505991
1510,2006,11,18,0,52.9,31.2,1.985457,2.4,0.414543
1511,2006,11,19,0,52.7,30,1.978472,2.4,0.421528
1512,2006,11,20,0,57.6,31.7,1.972325,2.4,0.427675
1513,2006,11,21,0,62.9,37.4,1.967331,2.4,0.432669
1514,2006,11,22,0,56.6,41.1,1.962666,2.3,0.337334
1515,2006,11,23,0,54.1,37.9,1.95874,2.3,0.34126
1516,2006,11,24,0,50.3,18.8,1.955297,2,0.044703
1517,2006,11,25,0,42.3,18.5,1.952268,1.7,-0.252268
1518,2006,11,26,0,43.9,20.7,1.949551,1.5,-0.449551
1519,2006,11,27,0,44.9,24.1,1.947091,1.5,-0.447091
1520,2006,11,28,0.04,37.2,19.7,1.946979,1.3,-0.646979
1521,2006,11,29,0.08,23.1,7.7,1.942758,1.4,-0.542758
1522,2006,11,30,0,19.6,-0.1,1.940821,1.5,-0.440821
1523,2006,12,1,0,40.6,9.7,1.939008,1.4,-0.539008
1524,2006,12,2,0,39,10.9,1.937295,1.6,-0.337295
1525,2006,12,3,0,27,6.9,1.935661,1.8,-0.135661
1526,2006,12,4,0,39.1,11.4,1.934092,2,0.065908
1527,2006,12,5,0,45.3,17.8,1.932587,2,0.067413
1528,2006,12,6,0,50.8,23,1.931135,2,0.068865
1529,2006,12,7,0,48.9,24.6,1.929713,1.9,-0.029713
1530,2006,12,8,0,47.4,25.6,1.928322,1.8,-0.128322
1531,2006,12,9,0,50.3,26.3,1.926948,1.7,-0.226948
1532,2006,12,10,0,48.4,27.4,1.925588,1.7,-0.225588
1533,2006,12,11,0.08,34.8,21.5,1.924242,1.6,-0.324242
1534,2006,12,12,0,39.3,21.2,1.922905,1.7,-0.222905
1535,2006,12,13,0,43.7,27.3,1.921583,1.7,-0.221583
1536,2006,12,14,0,48.7,31.2,1.920275,1.6,-0.320275
1537,2006,12,15,0,54.5,37.6,1.919238,1.6,-0.319238
1538,2006,12,16,0.12,53.3,23.3,2.099859,1.6,-0.499859
1539,2006,12,17,0.65,24.2,13.1,1.916603,1.6,-0.316603
1540,2006,12,18,0.07,20.6,11.6,1.915307,1.6,-0.315307
1541,2006,12,19,0,24.8,5.7,1.914015,1.6,-0.314015
1542,2006,12,20,0,27.5,7.1,1.912729,1.6,-0.312729
1543,2006,12,21,0,33.5,8.6,1.911448,1.6,-0.311448
1544,2006,12,22,0.01,37.1,15.8,1.910171,1.6,-0.310171
1545,2006,12,23,0,33.8,9.8,1.9089,1.6,-0.3089
1546,2006,12,24,0,40.6,10.9,1.907633,1.7,-0.207633
1547,2006,12,25,0,39.5,17.5,1.906371,1.7,-0.206371
1548,2006,12,26,0,50.6,25.8,1.905129,1.8,-0.105129
1549,2006,12,27,0,50.4,34.4,1.903862,1.7,-0.203862
1550,2006,12,28,0.14,41.9,20.8,1.94032,1.8,-0.14032
1551,2006,12,29,0,28.6,14.7,1.901474,1.7,-0.201474
1552,2006,12,30,0,35,14.6,1.900229,1.5,-0.400229
1553,2006,12,31,0,42.8,17.8,1.898987,1.3,-0.598987
1554,2007,1,1,0,37.8,17.2,1.897752,1.2,-0.697752
1555,2007,1,2,0,33,15.9,1.896517,1.3,-0.596517
1556,2007,1,3,0,41,20.6,1.895291,1.4,-0.495291
1557,2007,1,4,0,53.1,31.6,1.894325,1.5,-0.394325
1558,2007,1,5,0.12,47.2,17,1.922779,1.4,-0.522779
1559,2007,1,6,0,22.6,2.6,1.891683,1.4,-0.491683
1560,2007,1,7,0,36.1,7.6,1.89047,1.5,-0.39047
1561,2007,1,8,0,36.7,13.1,1.889259,1.6,-0.289259
1562,2007,1,9,0,45.1,21.8,1.888051,1.6,-0.288051
1563,2007,1,10,0,44.8,24.2,1.886848,1.6,-0.286848
1564,2007,1,11,0,50,27.8,1.885651,1.5,-0.385651
1565,2007,1,12,0.5,34.8,7.9,1.884456,1.6,-0.284456
1566,2007,1,13,0.04,11.7,-8.2,1.883265,1.6,-0.283265
1567,2007,1,14,0,11.9,-8.1,1.882075,1.6,-0.282075
1568,2007,1,15,0,15.5,-4.8,1.880895,1.6,-0.280895
1569,2007,1,16,0,22.7,-1.9,1.879718,1.6,-0.279718
1570,2007,1,17,0,28.6,5.6,1.878539,1.6,-0.278539
1571,2007,1,18,0,34.4,5.1,1.87737,1.6,-0.27737
1572,2007,1,19,0,30.2,7.6,1.876199,1.6,-0.276199
1573,2007,1,20,0,33.7,11.4,1.875033,1.6,-0.275033
1574,2007,1,21,0,37.9,10.2,1.873871,1.6,-0.273871
1575,2007,1,22,0,24.9,4.6,1.872713,1.5,-0.372713
1576,2007,1,23,0,34.3,8.3,1.871557,1.5,-0.371557
1577,2007,1,24,0,39.8,16.5,1.870407,1.5,-0.370407
1578,2007,1,25,0,43.8,20.6,1.869258,1.5,-0.369258
1579,2007,1,26,0,48.7,21.3,1.868112,1.4,-0.468112
1580,2007,1,27,0,45,21.9,1.866972,1.3,-0.566972
1581,2007,1,28,0,41.4,15.9,1.865831,1.2,-0.665831
1582,2007,1,29,0,36.2,15,1.864695,1.3,-0.564695
1583,2007,1,30,0,39.9,18.3,1.863563,1.2,-0.663563
1584,2007,1,31,0,37.7,17.8,1.862434,1.2,-0.662434
1585,2007,2,1,0.03,26.1,8.8,1.861308,1.3,-0.561308
1586,2007,2,2,0,29.8,5.4,1.860186,1.2,-0.660186
1587,2007,2,3,0,39.4,8.7,1.859064,1.5,-0.359064
1588,2007,2,4,0,52.5,25,1.858298,1.5,-0.358298
1589,2007,2,5,0,51.6,28.3,1.856883,1.4,-0.456883
1590,2007,2,6,0,52.6,30.5,1.855817,1.1,-0.755817
1591,2007,2,7,0,57.9,33.5,1.858923,0.98,-0.878923
1592,2007,2,8,0,53.6,33.7,1.85476,0.93,-0.92476
1593,2007,2,9,0,50.1,32,1.852581,0.94,-0.912581
1594,2007,2,10,0,48.4,31.7,1.851435,0.96,-0.891435
1595,2007,2,11,0.01,50.6,33.4,1.998101,1,-0.998101
1596,2007,2,12,0.05,45.7,27.3,1.889968,1.1,-0.789968
1597,2007,2,13,0.88,41.3,24.1,1.855088,1,-0.855088
1598,2007,2,14,0.07,33.4,18.7,1.848171,1,-0.848171
1599,2007,2,15,0,35.2,15.2,1.846913,1,-0.846913
1600,2007,2,16,0,44.2,21,1.845688,1,-0.845688
1601,2007,2,17,0,48.3,27.8,1.844491,1,-0.844491
1602,2007,2,18,0,49.1,26.3,1.843317,1.1,-0.743317
1603,2007,2,19,0.32,50.6,26.9,1.905292,1.1,-0.805292
1604,2007,2,20,0.09,31.6,11.4,1.841334,1.1,-0.741334
1605,2007,2,21,0,45.4,17.6,1.840197,1.2,-0.640197
1606,2007,2,22,0,49.4,30,1.839073,1.1,-0.739073
1607,2007,2,23,0.1,46.3,24,1.887008,1.3,-0.587008
1608,2007,2,24,0.08,33.4,14.1,1.836994,1.3,-0.536994
1609,2007,2,25,0,35.5,11.8,1.835893,1.3,-0.535893
1610,2007,2,26,0.03,36.8,22.4,1.836771,1.3,-0.536771
1611,2007,2,27,0.03,39.5,21.4,1.835315,1.3,-0.535315
1612,2007,2,28,0.42,32.7,17.3,1.832649,1.2,-0.632649
1613,2007,3,1,0,29.6,11.4,1.831574,1.1,-0.731574
1614,2007,3,2,0,31.1,11.4,1.830509,1.1,-0.730509
1615,2007,3,3,0.01,33.7,12.2,1.829447,1.3,-0.529447
1616,2007,3,4,0,37.1,11.8,1.828389,1.4,-0.428389
1617,2007,3,5,0,49,22.4,1.827334,1.2,-0.627334
1618,2007,3,6,0,53.4,30.2,1.826466,1.1,-0.726466
1619,2007,3,7,0,52.2,30.7,1.826187,1.2,-0.626187
1620,2007,3,8,0,54.5,31.2,1.82788,1.2,-0.62788
1621,2007,3,9,0,53.7,31.2,1.825166,1.2,-0.625166
1622,2007,3,10,0,57,31.4,1.823797,1.2,-0.623797
1623,2007,3,11,0,52.9,28.7,1.824688,1.2,-0.624688
1624,2007,3,12,0,57.9,30.5,1.821266,1.2,-0.621266
1625,2007,3,13,0,64.5,37.3,1.89756,1.3,-0.59756
1626,2007,3,14,0,68.8,41.2,2.208924,1.3,-0.908924
1627,2007,3,15,0,64.1,35.8,2.244588,1.4,-0.844588
1628,2007,3,16,0,57.2,32.5,2.209347,1.4,-0.809347
1629,2007,3,17,0,66.7,35.9,2.505424,1.4,-1.105424
1630,2007,3,18,0,70.4,43.2,2.944125,1.4,-1.544125
1631,2007,3,19,0,67.5,40.6,3.086335,1.4,-1.686335
1632,2007,3,20,0,66.7,39.8,3.346835,1.4,-1.946835
1633,2007,3,21,0.26,60.2,32.1,4.301536,1.5,-2.801536
1634,2007,3,22,0.33,39.9,27.5,3.229235,1.5,-1.729235
1635,2007,3,23,0,49.8,28,3.079682,1.5,-1.579682
1636,2007,3,24,0,51.5,31.8,2.965565,1.4,-1.565565
1637,2007,3,25,0,57,32.3,2.922476,1.4,-1.522476
1638,2007,3,26,0,63.1,37,3.166708,1.4,-1.766708
1639,2007,3,27,0,60.5,40,3.21832,1.4,-1.81832
1640,2007,3,28,0.13,42.2,24,3.032443,1.4,-1.632443
1641,2007,3,29,0.11,32.3,24.9,2.914673,1.4,-1.514673
1642,2007,3,30,0,37.7,22.2,2.843704,1.4,-1.443704
1643,2007,3,31,0,49.9,25.1,2.783031,1.4,-1.383031
1644,2007,4,1,0,59.8,35.5,2.79224,1.4,-1.39224
1645,2007,4,2,0,61.5,37.3,2.854557,1.4,-1.454557
1646,2007,4,3,0,61.8,32,2.789412,1.4,-1.389412
1647,2007,4,4,0,58.1,30.6,2.71923,1.4,-1.31923
1648,2007,4,5,0,65.7,39.3,2.826365,1.4,-1.426365
1649,2007,4,6,0,62.9,42.1,2.96992,1.5,-1.46992
1650,2007,4,7,0,64.9,41.5,3.042608,1.5,-1.542608
1651,2007,4,8,0.03,64.2,40.2,3.10522,1.6,-1.50522
1652,2007,4,9,0.07,53.8,32.2,3.203269,1.6,-1.603269
1653,2007,4,10,0,61.2,29.4,3.095919,1.6,-1.495919
1654,2007,4,11,0,45.5,24.2,2.929863,1.6,-1.329863
1655,2007,4,12,0.03,41.9,22.4,2.853911,1.6,-1.253911
1656,2007,4,13,0.05,43,25.1,2.783097,1.6,-1.183097
1657,2007,4,14,0,50.5,27.7,2.717999,1.6,-1.117999
1658,2007,4,15,0,58.1,34,2.739632,1.6,-1.139632
1659,2007,4,16,0.07,48.5,35.6,2.862236,1.5,-1.362236
1660,2007,4,17,0,57.5,35.5,2.772724,1.5,-1.272724
1661,2007,4,18,0,63.9,34.2,3.19615,1.7,-1.49615
1662,2007,4,19,0.04,38.3,19.6,2.738229,1.6,-1.138229
1663,2007,4,20,0.03,44.3,17.2,2.6531,1.7,-0.9531
1664,2007,4,21,0.15,40.7,26.9,2.582707,1.7,-0.882707
1665,2007,4,22,0.03,50.5,27.8,2.509771,1.8,-0.709771
1666,2007,4,23,0.53,40.3,31.2,2.460253,1.8,-0.660253
1667,2007,4,24,0.27,45.9,32,2.396552,1.8,-0.596552
1668,2007,4,25,0,57.1,37.7,2.348613,1.7,-0.648613
1669,2007,4,26,0,62.1,37.4,2.608718,1.8,-0.808718
1670,2007,4,27,0,62,38.7,2.722815,1.8,-0.922815
1671,2007,4,28,0,65.7,40,2.979284,1.9,-1.079284
1672,2007,4,29,0,73.8,46.1,3.427303,2.2,-1.227303
1673,2007,4,30,0,76.5,50,3.480896,2.7,-0.780896
1674,2007,5,1,0,75.2,47.2,3.563315,2.9,-0.663315
1675,2007,5,2,0.06,71.1,47.5,5.037086,3.2,-1.837086
1676,2007,5,3,0.06,67.5,36.1,4.328993,3.5,-0.828993
1677,2007,5,4,0.09,50.9,31.7,3.844861,3.7,-0.144861
1678,2007,5,5,0.1,40.5,30.1,3.691446,3.6,-0.091446
1679,2007,5,6,0,46.5,29.1,3.838178,3.5,-0.338178
1680,2007,5,7,0,55.8,34.4,4.325641,3.4,-0.925641
1681,2007,5,8,0,62.4,33.6,4.644575,3.3,-1.344575
1682,2007,5,9,0,71.4,43.9,5.170243,3.4,-1.770243
1683,2007,5,10,0,75.9,47.8,5.402433,3.7,-1.702433
1684,2007,5,11,0,76.6,49.7,5.71771,4.2,-1.51771
1685,2007,5,12,0,77.1,49,5.934535,4.8,-1.134535
1686,2007,5,13,0,76.8,52.4,6.059581,5.2,-0.859581
1687,2007,5,14,0,73.1,42.5,5.915503,5.3,-0.615503
1688,2007,5,15,0,69.3,41.3,6.035319,5.4,-0.635319
1689,2007,5,16,0,72.7,44.5,6.285561,5.3,-0.985561
1690,2007,5,17,0,77,49.7,6.497061,6.1,-0.397061
1691,2007,5,18,0,76.8,52.6,6.43698,6.6,0.16302
1692,2007,5,19,0,77.8,54.3,6.460037,6.7,0.239963
1693,2007,5,20,0,76.9,51.6,6.411385,6.7,0.288615
1694,2007,5,21,0,76.6,50.9,6.234018,6.8,0.565982
1695,2007,5,22,0,65.6,28.4,5.873808,6.9,1.026192
1696,2007,5,23,0,53.7,30.7,5.702461,6.9,1.197539
1697,2007,5,24,0,55.5,38.1,5.643747,6.8,1.156253
1698,2007,5,25,0,64.6,42.7,5.681618,6.7,1.018382
1699,2007,5,26,0,73.3,45.7,5.661988,6.6,0.938012
1700,2007,5,27,0,77.8,52.2,5.630144,6.5,0.869856
1701,2007,5,28,0,78.5,53.2,5.525499,6.4,0.874501
1702,2007,5,29,0.02,75.9,44.7,5.768638,6.4,0.631362
1703,2007,5,30,0,66.5,39.8,5.618587,6.3,0.681413
1704,2007,5,31,0,73.1,44,5.578511,6.3,0.721489
1705,2007,6,1,0,78.4,50.1,5.438544,6.2,0.761456
1706,2007,6,2,0,80.4,52.3,5.370051,6.2,0.829949
1707,2007,6,3,0,81.4,55.9,5.293346,6.2,0.906654
1708,2007,6,4,0,82.2,56.8,5.198768,6.2,1.001232
1709,2007,6,5,0,83.8,59,5.112907,6.2,1.087093
1710,2007,6,6,0.33,76.8,37,7.560751,6.6,-0.960751
1711,2007,6,7,0.03,49.5,33.6,5.523689,6.5,0.976311
1712,2007,6,8,0,50.6,33,5.442829,6.6,1.157171
1713,2007,6,9,0,68,36.9,5.395834,6.4,1.004166
1714,2007,6,10,0,76.5,44.5,5.279804,6.2,0.920196
1715,2007,6,11,0,78.7,51.9,5.144702,5.7,0.555298
1716,2007,6,12,0,76.5,49.7,5.029208,5.7,0.670792
1717,2007,6,13,0.01,75,50.5,5.51927,5.6,0.08073
1718,2007,6,14,0,81.1,55.1,5.000837,5.5,0.499163
1719,2007,6,15,0,86.4,58.6,4.851441,5.5,0.648559
1720,2007,6,16,0,87.6,60.9,4.709317,5.4,0.690683
1721,2007,6,17,0,86.5,60,4.572135,5.4,0.827865
1722,2007,6,18,0,79,47.9,4.440431,5.5,1.059569
1723,2007,6,19,0,79.6,47.4,4.355083,5.5,1.144917
1724,2007,6,20,0,86.3,55.9,4.242589,5.5,1.257411
1725,2007,6,21,0,85.2,57.6,4.117371,5.4,1.282629
1726,2007,6,22,0,86.3,55.3,4.010008,5.1,1.089992
1727,2007,6,23,0,90.3,61.5,3.901805,5,1.098195
1728,2007,6,24,0,88.9,59.6,3.79088,4.8,1.00912
1729,2007,6,25,0,85.4,56.4,3.685771,4.8,1.114229
1730,2007,6,26,0,79.5,51.8,3.592558,4.8,1.207442
1731,2007,6,27,0,85.3,52.6,3.508441,4.7,1.191559
1732,2007,6,28,0,86.2,57.3,3.419374,4.6,1.180626
1733,2007,6,29,0,87,57.4,3.332745,4.6,1.267255
1734,2007,6,30,0,87.2,59.8,3.249048,4.5,1.250952
1735,2007,7,1,0,87.7,60.6,3.169826,4.4,1.230174
1736,2007,7,2,0,91.5,61.2,3.095914,4.3,1.204086
1737,2007,7,3,0,91.1,60.8,3.020277,4.1,1.079723
1738,2007,7,4,0,90.5,61.6,2.949526,4,1.050474
1739,2007,7,5,0,90.9,63.6,2.882108,3.9,1.017892
1740,2007,7,6,0,90.6,64.4,2.817284,3.9,1.082716
1741,2007,7,7,0,94.9,66,2.756679,3.8,1.043321
1742,2007,7,8,0,91,64.7,2.693092,3.8,1.106908
1743,2007,7,9,0,91.1,62,2.639973,3.8,1.160027
1744,2007,7,10,0,90.8,61.2,2.589193,3.8,1.210807
1745,2007,7,11,0,91.4,62.9,2.541151,3.8,1.258849
1746,2007,7,12,0.04,83.6,57.5,2.657884,3.8,1.142116
1747,2007,7,13,0,87.1,60.1,2.473316,3.7,1.226684
1748,2007,7,14,0,92.3,64.4,2.429211,3.5,1.070789
1749,2007,7,15,0,91.4,67,2.386581,3.5,1.113419
1750,2007,7,16,0,89.5,65.2,2.34654,3.6,1.25346
1751,2007,7,17,0.09,86.3,59.1,2.465544,3.6,1.134456
1752,2007,7,18,0,87.4,62.1,2.294121,3.5,1.205879
1753,2007,7,19,0,89.5,64.9,2.258231,3.4,1.141769
1754,2007,7,20,0,88.2,61.9,2.225902,3.4,1.174098
1755,2007,7,21,0,87.6,64.4,2.195862,3.4,1.204138
1756,2007,7,22,0,89.1,64.3,2.16766,3.4,1.23234
1757,2007,7,23,0,88.6,66,2.141676,3.4,1.258324
