runoff,basin_cfs,Id,year,month,day,precip,tmax,tmin
2.5,3.167469,2181,2008,9,19,0,73.6,51.7
2.5,2.845777,2182,2008,9,20,0,75.3,53.5
2.4,2.785696,2183,2008,9,21,0,72.4,47.3
2.4,2.736512,2184,2008,9,22,0,72.2,44
2.4,2.686322,2185,2008,9,23,0,64.7,41.4
2.4,2.653729,2186,2008,9,24,0,68.7,40
2.3,2.608826,2187,2008,9,25,0,76.1,47.1
2.3,2.553662,2188,2008,9,26,0,77.3,51.8
2.3,2.502791,2189,2008,9,27,0,77.7,52.6
2.3,4.431464,2190,2008,9,28,0.06,73.9,51.9
2.3,2.504275,2191,2008,9,29,0,74.2,53.1
2.2,2.46101,2192,2008,9,30,0,74.3,52.9
2.2,2.422596,2193,2008,10,1,0,74.9,51.9
2.2,2.37926,2194,2008,10,2,0,75.5,52.6
2.3,2.40895,2195,2008,10,3,0.01,73,47.2
2.2,2.798794,2196,2008,10,4,0.05,68.8,46.4
2,2.563037,2197,2008,10,5,0.14,52.6,37.7
2,2.283347,2198,2008,10,6,0,53.5,35.3
1.9,2.26524,2199,2008,10,7,0,59,37.7
1.9,2.272027,2200,2008,10,8,0,70,42.6
1.9,2.238775,2201,2008,10,9,0,69,43.3
1.9,2.214436,2202,2008,10,10,0,66.7,28.9
2,3.133781,2203,2008,10,11,0.26,39,23.2
2,2.21332,2204,2008,10,12,0.08,31.2,16.8
2,2.199121,2205,2008,10,13,0,32,19.3
2,2.185557,2206,2008,10,14,0,39.8,20.2
2,2.172765,2207,2008,10,15,0,52.2,27.4
2,2.186652,2208,2008,10,16,0,64.3,34.9
1.9,2.158822,2209,2008,10,17,0,64.8,40.8
1.9,2.154591,2210,2008,10,18,0,68.2,42.9
1.8,2.138296,2211,2008,10,19,0,66.8,43.9
1.8,2.121197,2212,2008,10,20,0,64.2,42.8
1.8,2.115361,2213,2008,10,21,0,64.3,41.3
1.7,2.103026,2214,2008,10,22,0,58.6,28.5
1.8,2.096877,2215,2008,10,23,0,48.5,26.8
1.7,2.091041,2216,2008,10,24,0,58.3,31.5
1.7,2.084765,2217,2008,10,25,0,60.3,36.1
1.7,2.078197,2218,2008,10,26,0,67.4,38.6
1.7,2.072374,2219,2008,10,27,0,62,39
1.6,2.072732,2220,2008,10,28,0,69.4,40.9
1.6,2.067121,2221,2008,10,29,0,70.7,45.5
1.6,2.060952,2222,2008,10,30,0,69.4,44.8
1.6,2.05675,2223,2008,10,31,0,67.9,44.3
1.7,2.452561,2224,2008,11,1,0.02,61,48.1
2,2.328769,2225,2008,11,2,0.05,60.3,46.4
1.9,2.052542,2226,2008,11,3,0.27,51.1,34
1.9,2.408283,2227,2008,11,4,0,50.2,33
1.8,2.047074,2228,2008,11,5,0,42.2,24.4
1.9,2.044574,2229,2008,11,6,0,36.4,19
1.9,2.042287,2230,2008,11,7,0,42.3,22.1
1.9,2.040166,2231,2008,11,8,0,50.6,29.5
2,2.187474,2232,2008,11,9,0.02,54.9,33
1.9,2.743372,2233,2008,11,10,0.19,41.9,30.5
1.9,2.058128,2234,2008,11,11,0.01,45.6,27.8
1.9,2.045384,2235,2008,11,12,0.01,42.2,27
1.9,2.039489,2236,2008,11,13,0,50.6,30.8
1.9,2.036636,2237,2008,11,14,0,59.8,32.6
1.8,2.034028,2238,2008,11,15,0,45.7,26.5
1.8,2.031656,2239,2008,11,16,0,53,29.5
1.8,2.029741,2240,2008,11,17,0,62.4,35.6
1.8,2.027534,2241,2008,11,18,0,62.4,37.2
1.8,2.02579,2242,2008,11,19,0,64.1,36.4
1.8,2.023795,2243,2008,11,20,0,61.5,34.8
1.8,2.021993,2244,2008,11,21,0,57.9,33
1.8,2.020337,2245,2008,11,22,0,44.1,25.7
1.8,2.018739,2246,2008,11,23,0,55.5,27
1.7,2.017189,2247,2008,11,24,0,44.3,25.1
1.8,2.01568,2248,2008,11,25,0,47.6,27.1
1.8,2.014205,2249,2008,11,26,0,51.4,31.6
1.8,2.054425,2250,2008,11,27,0.06,42.4,33.1
1.7,2.01141,2251,2008,11,28,0,43,30.3
1.7,2.010007,2252,2008,11,29,0,46,28.7
1.7,2.008623,2253,2008,11,30,0,50.2,31.5
1.7,2.007265,2254,2008,12,1,0,55.5,32.2
1.7,2.007691,2255,2008,12,2,0,64.1,36.3
1.7,2.004601,2256,2008,12,3,0,55.2,25.3
1.7,2.003268,2257,2008,12,4,0,43.1,24
1.7,2.00194,2258,2008,12,5,0,38.3,18.1
1.8,2.000617,2259,2008,12,6,0,41.5,19.8
1.7,1.999299,2260,2008,12,7,0,50.8,28.1
1.7,1.997985,2261,2008,12,8,0,50.1,29.4
1.7,1.999576,2262,2008,12,9,0,40,17.9
1.6,1.995375,2263,2008,12,10,0,35.5,14
1.5,1.994074,2264,2008,12,11,0,49.9,23.7
1.4,1.992778,2265,2008,12,12,0,44.8,25.4
1.3,1.991485,2266,2008,12,13,0.08,48.5,29
1.3,1.990197,2267,2008,12,14,0,38.5,7.8
1.2,1.988913,2268,2008,12,15,0,23.9,7.4
1.2,1.987632,2269,2008,12,16,0.09,25.2,13.6
1.2,1.986355,2270,2008,12,17,0,27.1,7.4
1.2,1.985082,2271,2008,12,18,0.09,26.9,8.6
1.1,1.983812,2272,2008,12,19,0,33.2,17.8
1,1.982546,2273,2008,12,20,0.06,31.7,13.1
0.97,1.981283,2274,2008,12,21,0,28.5,11.4
0.93,1.980024,2275,2008,12,22,0,41,18.7
0.89,1.978836,2276,2008,12,23,0.01,37,14.5
0.87,1.977515,2277,2008,12,24,0,28.1,7.9
0.85,1.976266,2278,2008,12,25,0.11,32.8,13.4
0.82,1.975019,2279,2008,12,26,0.65,32.8,11.6
0.78,1.973776,2280,2008,12,27,0,19.9,-0.5
0.75,1.972536,2281,2008,12,28,0,30.1,3.2
0.74,1.971299,2282,2008,12,29,0,43.7,24.4
0.73,1.970065,2283,2008,12,30,0,53.6,28.6
0.73,1.968834,2284,2008,12,31,0,46.8,22.8
0.76,1.967605,2285,2009,1,1,0,47.7,25.7
0.79,1.96638,2286,2009,1,2,0,50.6,28.2
0.76,2.023483,2287,2009,1,3,0.08,51.5,20.9
0.76,1.964125,2288,2009,1,4,0,24.7,4.2
0.75,1.962896,2289,2009,1,5,0,23.9,0.4
0.75,1.961671,2290,2009,1,6,0.01,32.2,14.6
0.75,1.960449,2291,2009,1,7,0,40.6,23.4
0.76,1.95923,2292,2009,1,8,0,53.7,27.5
0.76,2.0036,2293,2009,1,9,0.03,55,25.2
0.78,1.956943,2294,2009,1,10,0,34.8,15.1
0.79,1.955725,2295,2009,1,11,0,42.8,18
0.86,1.954511,2296,2009,1,12,0,46.8,26
0.84,1.9533,2297,2009,1,13,0,45.5,24.1
0.87,1.952093,2298,2009,1,14,0,49.3,24.8
0.86,1.950888,2299,2009,1,15,0,48.6,24.4
0.89,1.949688,2300,2009,1,16,0,45.1,23.5
0.92,1.948489,2301,2009,1,17,0,47.3,24.8
0.91,1.947293,2302,2009,1,18,0,45.2,23.8
0.89,1.946101,2303,2009,1,19,0,48.2,24
0.87,1.944914,2304,2009,1,20,0,48.5,25.4
0.83,1.943731,2305,2009,1,21,0,48.5,26.8
0.82,1.942557,2306,2009,1,22,0,50,31.5
0.82,2.120351,2307,2009,1,23,0.17,52.4,36
0.9,2.160951,2308,2009,1,24,0.18,48.4,34
0.93,2.254578,2309,2009,1,25,0.81,46.4,30.3
0.89,1.938716,2310,2009,1,26,0.28,33.4,19.3
0.86,1.937488,2311,2009,1,27,0.17,22.7,8.9
0.84,1.936269,2312,2009,1,28,0,26.7,7
0.83,1.935053,2313,2009,1,29,0,37.7,15.7
0.81,1.933847,2314,2009,1,30,0,37.8,15.6
0.8,1.932644,2315,2009,1,31,0,44.8,22.7
0.79,1.931449,2316,2009,2,1,0,47.8,20.4
0.78,1.930254,2317,2009,2,2,0,38.2,19
0.78,1.929066,2318,2009,2,3,0,45.3,22.1
0.77,1.927883,2319,2009,2,4,0,48,24.5
0.77,1.926704,2320,2009,2,5,0,48.6,25.5
0.77,1.925794,2321,2009,2,6,0,48.7,29.7
0.77,1.950553,2322,2009,2,7,0.61,41,28.5
0.77,1.92386,2323,2009,2,8,0.99,33.5,27.9
0.78,1.922123,2324,2009,2,9,0.24,33.1,25.1
0.78,1.920943,2325,2009,2,10,0.16,30.9,18.5
0.78,1.919781,2326,2009,2,11,0,30.1,11.4
0.79,1.918623,2327,2009,2,12,0.09,34.1,15
0.8,1.917468,2328,2009,2,13,0.26,25,9.4
0.82,1.916317,2329,2009,2,14,0.14,27.8,10.4
0.8,1.915169,2330,2009,2,15,0,30.9,10.3
0.8,1.914024,2331,2009,2,16,0,34.9,14
0.8,1.914623,2332,2009,2,17,0.25,38.4,22.5
0.8,1.911748,2333,2009,2,18,0,36.1,15.4
0.8,1.910612,2334,2009,2,19,0,35.9,14.8
0.8,1.909478,2335,2009,2,20,0,38.6,17.3
0.8,1.908348,2336,2009,2,21,0,48,20.7
0.8,1.907219,2337,2009,2,22,0,46.3,24.2
0.81,1.906136,2338,2009,2,23,0,48.7,33.3
0.82,1.905818,2339,2009,2,24,0,51.3,32.2
0.83,1.909703,2340,2009,2,25,0,53.8,31.8
0.85,1.903018,2341,2009,2,26,0,48.4,27.9
0.87,1.901647,2342,2009,2,27,0,46.7,22.7
0.89,1.900713,2343,2009,2,28,0,35.3,17.1
0.93,1.89942,2344,2009,3,1,0,47.1,20.2
1,1.906314,2345,2009,3,2,0,57.6,34.8
1.1,1.916614,2346,2009,3,3,0,54.5,40.3
1,1.934144,2347,2009,3,4,0,53.5,39.2
1,1.914966,2348,2009,3,5,0.27,43.6,20.2
1,1.904281,2349,2009,3,6,0,37,14.8
1,1.901302,2350,2009,3,7,0.06,35.2,15.6
1,1.898671,2351,2009,3,8,0,37.3,13.9
1,1.896323,2352,2009,3,9,0,45.4,23.5
1,1.894445,2353,2009,3,10,0.12,37.3,12.5
1,1.892285,2354,2009,3,11,0,37.3,9.7
1,1.890516,2355,2009,3,12,0,43.3,18.2
1,1.888874,2356,2009,3,13,0,40.6,18.7
1,1.887338,2357,2009,3,14,0,44.9,18.2
1,1.889194,2358,2009,3,15,0,53.8,25.3
1,1.88978,2359,2009,3,16,0,52.5,30.2
1.1,1.893863,2360,2009,3,17,0,58.9,35.2
1.1,1.946694,2361,2009,3,18,0,59.8,35.1
1.1,1.974534,2362,2009,3,19,0,57.7,34.7
1.1,2.054627,2363,2009,3,20,0,61,36.2
1.2,2.158647,2364,2009,3,21,0,62.5,38.5
1.2,2.199047,2365,2009,3,22,0,58.4,37.5
1.1,2.103008,2366,2009,3,23,0.34,41.6,25.7
1.2,2.05698,2367,2009,3,24,0,39.9,21.1
1.1,2.028531,2368,2009,3,25,0,43.3,21.2
1.1,2.082417,2369,2009,3,26,0.16,45.7,28.3
1.1,1.984787,2370,2009,3,27,0,34.9,15.8
1.1,1.965924,2371,2009,3,28,0,43,17.7
1,1.953421,2372,2009,3,29,0,56,28.9
0.99,1.937487,2373,2009,3,30,0,48.3,19.7
0.99,1.925715,2374,2009,3,31,0,38.3,17.9
0.96,1.915558,2375,2009,4,1,0,49.2,22
0.97,1.906722,2376,2009,4,2,0,40.7,25.4
0.91,2.028881,2377,2009,4,3,0.11,53.4,25.9
0.94,1.909227,2378,2009,4,4,0.42,33.5,19.9
0.97,1.90074,2379,2009,4,5,0,37.5,21.1
1,1.893631,2380,2009,4,6,0,45,22.7
1,1.888061,2381,2009,4,7,0,55,27.7
1,1.959684,2382,2009,4,8,0,63.2,33.3
1,2.025726,2383,2009,4,9,0.02,44.5,30.6
1,1.926772,2384,2009,4,10,0,50.6,31.9
1.1,2.418305,2385,2009,4,11,0.14,52.4,32.8
1.1,2.071745,2386,2009,4,12,0.17,42.1,31
1,1.99421,2387,2009,4,13,0,53.1,31.6
1.1,2.558301,2388,2009,4,14,0.02,60.5,35.4
1.1,2.161722,2389,2009,4,15,0.43,44.9,25.3
1,2.080986,2390,2009,4,16,0.08,34.3,22
1.1,2.040723,2391,2009,4,17,0.06,34.7,24.1
1.1,2.003666,2392,2009,4,18,0,46.9,30
1,1.981209,2393,2009,4,19,0,54.8,32.9
1.1,1.998268,2394,2009,4,20,0,61.7,35.9
1.2,2.04704,2395,2009,4,21,0,65.1,40.4
1.4,2.344284,2396,2009,4,22,0,70.1,44
1.6,2.733525,2397,2009,4,23,0,70.6,46
1.8,2.8653,2398,2009,4,24,0,68.5,45.5
1.9,3.138543,2399,2009,4,25,0.27,57.1,33.4
1.8,2.563315,2400,2009,4,26,0.34,39.3,28.9
1.8,2.45207,2401,2009,4,27,0,46.3,26
1.9,2.389228,2402,2009,4,28,0,57.3,25.8
2,2.347915,2403,2009,4,29,0,58.1,31.9
2.2,2.464128,2404,2009,4,30,0,61.9,32.2
2.5,2.930746,2405,2009,5,1,0,66.2,35.5
3.1,7.459498,2406,2009,5,2,0.15,60.3,38.7
3.2,5.800653,2407,2009,5,3,0.09,57.1,42.1
3.5,7.347161,2408,2009,5,4,0.01,61.7,38.7
3.8,7.401765,2409,2009,5,5,0,60.2,38.7
4.3,8.399486,2410,2009,5,6,0,68.8,43.4
4.7,9.145393,2411,2009,5,7,0,71.2,42.7
5.1,9.448494,2412,2009,5,8,0,68.8,37.9
5.4,8.531931,2413,2009,5,9,0,56.8,33.8
6,9.269673,2414,2009,5,10,0,62.7,33.8
7,9.762068,2415,2009,5,11,0,64.4,39
8.6,11.390906,2416,2009,5,12,0,74.7,43.7
10,12.109096,2417,2009,5,13,0,70,40.6
10,12.110454,2418,2009,5,14,0,55,32.6
11,13.139459,2419,2009,5,15,0,69.3,37.5
10,13.260136,2420,2009,5,16,0,65,40.1
13,14.746422,2421,2009,5,17,0,70.5,43.9
12,16.132309,2422,2009,5,18,0,77.8,50.3
13,18.069424,2423,2009,5,19,0,84.2,54.4
16,17.128464,2424,2009,5,20,0,75.4,53.3
18,17.436715,2425,2009,5,21,0,73.1,47.9
20,17.680971,2426,2009,5,22,0,71.9,44.7
20,36.508685,2427,2009,5,23,0,72.8,50.5
20,35.138698,2428,2009,5,24,0.06,67.9,45.6
19,30.022832,2429,2009,5,25,0.07,64.9,41.3
18,28.747465,2430,2009,5,26,0.04,64,40.5
18,28.150611,2431,2009,5,27,0,67.1,42.7
18,27.439161,2432,2009,5,28,0,71.3,47.2
19,26.64745,2433,2009,5,29,0,75.7,51.4
19,26.00901,2434,2009,5,30,0,75.4,51.6
20,39.702114,2435,2009,5,31,0.08,70.1,47.5
20,31.680658,2436,2009,6,1,0,71.9,48.5
19,33.692052,2437,2009,6,2,0.08,69.2,46.4
19,34.639057,2438,2009,6,3,0,72.6,45.8
19,33.072772,2439,2009,6,4,0,72.2,47.4
18,35.870245,2440,2009,6,5,0.06,70.8,46.8
18,33.619582,2441,2009,6,6,0,63.1,41.2
18,32.656196,2442,2009,6,7,0.01,60.3,37.5
18,32.109278,2443,2009,6,8,0,64.4,39.9
17,30.978476,2444,2009,6,9,0.02,64.7,45
17,32.218963,2445,2009,6,10,0.05,63.9,43.5
17,32.770709,2446,2009,6,11,0.17,61.6,42.4
17,33.036152,2447,2009,6,12,0.15,58,42.4
17,33.794992,2448,2009,6,13,0.11,60.9,43.4
18,31.205816,2449,2009,6,14,0.07,57.7,42.6
18,33.059701,2450,2009,6,15,0.09,63.7,41.2
18,29.452669,2451,2009,6,16,0,66.2,45.3
18,34.057108,2452,2009,6,17,0.28,63.7,44.8
17,31.344709,2453,2009,6,18,0.12,62,42.3
16,28.296206,2454,2009,6,19,0,67.4,43.4
17,27.043543,2455,2009,6,20,0,76.4,48.3
18,30.682122,2456,2009,6,21,0.28,63.9,41.9
18,26.054354,2457,2009,6,22,0,69.2,42.4
18,24.621183,2458,2009,6,23,0,68.9,41.7
18,23.428472,2459,2009,6,24,0,75.8,47.7
18,23.009921,2460,2009,6,25,0,84.1,56.7
17,21.764439,2461,2009,6,26,0.06,78.4,52.6
17,20.432735,2462,2009,6,27,0.06,73.7,51.7
17,19.24235,2463,2009,6,28,0,79.4,52.1
17,18.2839,2464,2009,6,29,0,82.7,55.6
18,17.274847,2465,2009,6,30,0,84.9,60.4
17,16.251462,2466,2009,7,1,0.08,82.7,56.4
16,20.971988,2467,2009,7,2,0.24,80.1,55
16,23.149065,2468,2009,7,3,0.51,65.3,50.9
16,17.498828,2469,2009,7,4,0.07,76,50.2
15,16.72083,2470,2009,7,5,0,76.6,51.9
14,15.954522,2471,2009,7,6,0,82.9,52.3
15,15.82878,2472,2009,7,7,0,83.6,56.5
15,14.618611,2473,2009,7,8,0,81.6,57.9
15,13.759581,2474,2009,7,9,0,80.7,53.3
15,12.969773,2475,2009,7,10,0,82.2,51.3
16,12.238314,2476,2009,7,11,0,84.2,56.7
16,11.54206,2477,2009,7,12,0,82.8,59
15,10.935331,2478,2009,7,13,0,86.3,60
15,10.291681,2479,2009,7,14,0,83.7,53.7
15,9.774049,2480,2009,7,15,0,79.4,51.9
14,9.270342,2481,2009,7,16,0,87.2,56.6
14,8.799832,2482,2009,7,17,0,90.3,61.8
14,8.370588,2483,2009,7,18,0,91.8,66.1
13,9.843888,2484,2009,7,19,0.01,90.8,65.2
13,7.899018,2485,2009,7,20,0,88.2,66.4
12,9.270218,2486,2009,7,21,0.15,82.2,62.9
12,7.486577,2487,2009,7,22,0,83.9,62.4
12,7.310489,2488,2009,7,23,0.06,86.1,64.8
11,7.016602,2489,2009,7,24,0.08,85.6,61.8
11,6.915786,2490,2009,7,25,0.03,82.1,59.1
11,6.874633,2491,2009,7,26,0.03,80.8,59
10,7.578686,2492,2009,7,27,0.09,84,60.2
10,6.274361,2493,2009,7,28,0,86.9,61.4
9.5,8.946911,2494,2009,7,29,0,85.8,59.1
9.2,6.181618,2495,2009,7,30,0,84.4,58.4
9.1,5.920662,2496,2009,7,31,0,77.8,57.4
8.9,13.94236,2497,2009,8,1,0,83.2,57.7
8.7,18.657743,2498,2009,8,2,0.01,85,60.6
8.5,7.796647,2499,2009,8,3,0,86.5,63.3
8.2,7.333406,2500,2009,8,4,0,84.2,63.2
8,6.987248,2501,2009,8,5,0,84.9,62.7
7.8,6.673006,2502,2009,8,6,0,85.4,64.2
7.5,6.380971,2503,2009,8,7,0,78,47.8
7.4,6.185655,2504,2009,8,8,0,68.5,43.7
7.2,6.019293,2505,2009,8,9,0,67,42.8
7,5.854299,2506,2009,8,10,0,72.8,45.6
6.8,5.692586,2507,2009,8,11,0,79.6,52.4
6.6,5.506898,2508,2009,8,12,0,84.4,58
6.4,5.310059,2509,2009,8,13,0,85.7,58.9
6.2,16.293423,2510,2009,8,14,0,84.3,62.3
5.8,6.051035,2511,2009,8,15,0,81.1,53.4
5.7,5.848794,2512,2009,8,16,0,72.8,48.2
5.5,5.703722,2513,2009,8,17,0,74.9,47.5
5.3,5.552344,2514,2009,8,18,0,76.9,48.8
5.1,5.400187,2515,2009,8,19,0,78.7,51.9
4.9,5.239995,2516,2009,8,20,0,84.2,56.4
4.8,5.06517,2517,2009,8,21,0,87.4,60.4
4.8,4.893282,2518,2009,8,22,0,91.4,64.1
4.6,10.656407,2519,2009,8,23,0,88.3,61.5
4.5,5.674484,2520,2009,8,24,0.11,70.6,50.4
4.4,5.811998,2521,2009,8,25,0.07,72.8,49.6
4.2,4.902664,2522,2009,8,26,0,77.4,53.5
3.8,4.769328,2523,2009,8,27,0,82.2,55.2
3.7,4.634904,2524,2009,8,28,0,84.2,59.7
3.7,4.503262,2525,2009,8,29,0,86.5,61.1
3.6,4.374676,2526,2009,8,30,0,86.7,62.1
3.6,4.253853,2527,2009,8,31,0,84,63.7
3.5,4.150498,2528,2009,9,1,0,80.7,58.9
3.5,4.036046,2529,2009,9,2,0,82,61.8
3.5,3.932556,2530,2009,9,3,0,81.5,59.8
3.5,3.842964,2531,2009,9,4,0,80.2,60.6
3.4,3.755786,2532,2009,9,5,0,78.5,59.1
3.4,3.671627,2533,2009,9,6,0,75.3,59.1
3.3,3.597679,2534,2009,9,7,0,77.7,54.5
3.3,3.51653,2535,2009,9,8,0,77.9,51.1
3.3,3.443354,2536,2009,9,9,0,74.3,48.2
3.4,3.381302,2537,2009,9,10,0.01,79.9,52.6
3.4,3.311101,2538,2009,9,11,0,81.8,56
3.3,3.244417,2539,2009,9,12,0,81.8,58.7
3.3,4.90752,2540,2009,9,13,0.01,81.6,59.4
3.5,4.889988,2541,2009,9,14,0.05,76.5,62.5
3.5,3.235726,2542,2009,9,15,0.34,64.1,44.7
3.4,3.20063,2543,2009,9,16,0,64.8,44
3.3,3.329353,2544,2009,9,17,0,70.3,48.1
3.3,3.23649,2545,2009,9,18,0,75.2,52.6
3.3,3.160514,2546,2009,9,19,0,77.1,54.1
3.2,3.099907,2547,2009,9,20,0,78.1,55.9
3.2,10.271603,2548,2009,9,21,0.03,76.6,44.8
3.2,3.550056,2549,2009,9,22,0,60.8,39.6
3.2,3.465451,2550,2009,9,23,0,67.5,42.3
3.1,3.4325,2551,2009,9,24,0,71.6,46.1
3.1,3.396552,2552,2009,9,25,0,75.3,51.9
3.1,3.324596,2553,2009,9,26,0,79.2,51.9
3.1,3.239944,2554,2009,9,27,0,79.8,56.2
3,3.158315,2555,2009,9,28,0,78.9,52.2
3,3.09953,2556,2009,9,29,0,80.6,54.3
3,3.651059,2557,2009,9,30,0.03,72.6,43.6
3.1,3.020337,2558,2009,10,1,0,47.9,27
3.1,2.98356,2559,2009,10,2,0,48.9,24.6
3,2.945907,2560,2009,10,3,0,57.3,31.1
3.1,2.910672,2561,2009,10,4,0,62.4,37.3
3,2.909322,2562,2009,10,5,0.14,46.9,23.1
3,2.841112,2563,2009,10,6,0,45.3,23.5
3.2,2.811122,2564,2009,10,7,0,45.8,26
3.2,2.782578,2565,2009,10,8,0,55.7,28.3
3.1,2.754532,2566,2009,10,9,0,55.5,31.6
3.1,2.750596,2567,2009,10,10,0,62.9,31.4
3,2.70295,2568,2009,10,11,0,55.9,33.3
3,2.707432,2569,2009,10,12,0,62.6,38.9
3,3.541717,2570,2009,10,13,0,60.9,40.5
3.1,3.139119,2571,2009,10,14,0.03,53.1,40.5
3,2.916047,2572,2009,10,15,0.09,57.7,41.2
2.9,2.660243,2573,2009,10,16,0,62.8,39.2
2.9,2.62792,2574,2009,10,17,0,61.3,39.1
2.8,2.598601,2575,2009,10,18,0,69.3,40.5
2.8,2.5656,2576,2009,10,19,0,70.2,49.6
3.2,5.725687,2577,2009,10,20,0.7,64.8,34.6
2.9,2.795554,2578,2009,10,21,0.12,48.1,30.5
2.9,2.632688,2579,2009,10,22,0.01,49.4,29.9
2.9,2.6006,2580,2009,10,23,0,53.6,33.6
2.8,2.571322,2581,2009,10,24,0,58.3,36.1
2.8,2.548136,2582,2009,10,25,0,60.2,30.6
2.7,2.528252,2583,2009,10,26,0,45.8,25.4
2.8,2.680933,2584,2009,10,27,0,57.4,29
2.6,2.481631,2585,2009,10,28,0.06,35.3,20.6
2.7,2.461496,2586,2009,10,29,0.02,30,20.1
2.8,2.442917,2587,2009,10,30,0.01,36.8,18.6
2.7,2.425832,2588,2009,10,31,0,51,29.7
2.7,2.409924,2589,2009,11,1,0,58.1,31.7
2.6,2.396416,2590,2009,11,2,0,61.8,35.1
2.6,2.381373,2591,2009,11,3,0,57.9,37.3
2.5,2.369184,2592,2009,11,4,0,63.5,38
2.5,2.367175,2593,2009,11,5,0,65.7,37.5
2.5,2.352642,2594,2009,11,6,0,64.5,41.7
2.5,2.337337,2595,2009,11,7,0,61.3,38.2
2.4,2.325832,2596,2009,11,8,0,56.8,29.6
2.4,2.316173,2597,2009,11,9,0,45.4,26.8
2.4,2.307521,2598,2009,11,10,0,48.8,28.3
2.4,2.299885,2599,2009,11,11,0,54.2,36.8
2.5,2.294749,2600,2009,11,12,0,60.4,42.2
2.5,2.352973,2601,2009,11,13,0.05,50.2,28.1
2.4,2.282353,2602,2009,11,14,0,35.8,20.6
2.4,2.27794,2603,2009,11,15,0,34.8,12
2.4,2.274039,2604,2009,11,16,0,33,11.8
2.4,2.270541,2605,2009,11,17,0,45.3,21.7
2.5,2.267378,2606,2009,11,18,0,54.7,27.6
2.5,2.264482,2607,2009,11,19,0,51.5,25.5
2.5,2.261799,2608,2009,11,20,0,43.7,22.6
2.4,2.259293,2609,2009,11,21,0,56.9,26.6
2.5,2.256933,2610,2009,11,22,0,41,19
2.6,2.267157,2611,2009,11,23,0.02,50.1,16.5
2,2.252557,2612,2009,11,24,0,33.1,15.3
1.8,2.250495,2613,2009,11,25,0,40.1,20.2
1.8,2.248498,2614,2009,11,26,0,44.7,24.1
1.8,2.246556,2615,2009,11,27,0,52.6,26.2
1.8,2.24466,2616,2009,11,28,0,50.1,28.7
1.8,2.242803,2617,2009,11,29,0,36.1,23.3
1.7,2.240977,2618,2009,11,30,0,41,20.8
1.7,2.239178,2619,2009,12,1,0,45.3,22.8
1.3,2.237403,2620,2009,12,2,0,46.5,20.3
0.93,2.235647,2621,2009,12,3,0,34.3,11.4
0.74,2.233909,2622,2009,12,4,0,26,5.3
0.72,2.232186,2623,2009,12,5,0,43.9,12
0.71,2.230476,2624,2009,12,6,0.01,39.4,1
0.72,2.228779,2625,2009,12,7,0.02,20,-1.6
0.71,2.227104,2626,2009,12,8,0.12,23.7,8.3
0.73,2.225437,2627,2009,12,9,0,18.4,-0.1
0.58,2.223778,2628,2009,12,10,0,22.7,0.5
0.59,2.222124,2629,2009,12,11,0,29.3,8.2
0.59,2.220476,2630,2009,12,12,0,33,14.7
0.61,2.226421,2631,2009,12,13,0.34,37.9,25
0.59,2.217223,2632,2009,12,14,0.02,34.9,22.4
0.53,2.215588,2633,2009,12,15,0,38.3,18
0.51,2.213957,2634,2009,12,16,0,42.4,21.4
0.51,2.212332,2635,2009,12,17,0,48.3,27.1
0.47,2.210712,2636,2009,12,18,0,46.1,23.6
0.47,2.209096,2637,2009,12,19,0,40.6,21.8
0.47,2.207485,2638,2009,12,20,0,40.7,20.4
0.48,2.205879,2639,2009,12,21,0,44.7,23.4
0.48,2.225865,2640,2009,12,22,0.03,42.8,24.7
0.48,2.202733,2641,2009,12,23,0.32,31.6,15.4
0.49,2.201137,2642,2009,12,24,0,30,8.4
0.51,2.199546,2643,2009,12,25,0,28.6,8
0.51,2.197959,2644,2009,12,26,0,29.4,6.6
0.51,2.196377,2645,2009,12,27,0,27.1,6.1
0.51,2.194799,2646,2009,12,28,0,29.6,8.9
0.51,2.193226,2647,2009,12,29,0,31.4,10.8
0.51,2.191657,2648,2009,12,30,0.02,29.9,14.4
0.51,2.190092,2649,2009,12,31,0.01,30.8,10.9
0.55,2.188531,2650,2010,1,1,0,34.9,10.8
0.62,2.186975,2651,2010,1,2,0,44.1,24.6
0.61,2.185422,2652,2010,1,3,0,41.2,20.1
0.64,2.183874,2653,2010,1,4,0,40.7,19.7
0.69,2.182329,2654,2010,1,5,0,44.1,21.9
0.69,2.180789,2655,2010,1,6,0,48.8,26.9
0.68,2.224804,2656,2010,1,7,0,49.1,25.6
0.61,2.177804,2657,2010,1,8,0,33,15.8
0.61,2.176271,2658,2010,1,9,0,40.1,15.3
0.72,2.174761,2659,2010,1,10,0,44,22.9
0.71,2.173231,2660,2010,1,11,0,41,22.8
0.75,2.171709,2661,2010,1,12,0,45.8,24.9
0.73,2.170182,2662,2010,1,13,0.03,48.7,28.5
0.61,2.192922,2663,2010,1,14,0.12,41.6,26.5
0.6,2.167253,2664,2010,1,15,0,38.2,18.9
0.68,2.165744,2665,2010,1,16,0,44.1,22.2
0.66,2.16423,2666,2010,1,17,0,47.9,25.3
0.67,2.167407,2667,2010,1,18,0.1,43.1,22.6
0.69,2.162147,2668,2010,1,19,0.19,35.6,25.7
0.68,2.160433,2669,2010,1,20,0.17,37,22.5
